age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,was_contacted_before,xac_suat_dong_y
31,self-employed,married,tertiary,no,1134,no,no,cellular,6,feb,2,-1,0,unknown,1,0.24
33,student,single,unknown,no,242,no,no,telephone,3,jul,2,-1,0,unknown,1,0.24
28,admin.,single,tertiary,no,313,no,yes,cellular,26,jul,2,326,4,failure,1,0.24
30,management,married,tertiary,no,196,no,no,cellular,20,nov,1,101,4,other,1,0.24
35,blue-collar,single,secondary,no,3623,no,no,telephone,30,oct,1,-1,0,unknown,1,0.2375
32,services,married,secondary,no,3268,no,no,cellular,15,may,1,-1,0,unknown,1,0.2375
55,management,divorced,tertiary,no,2037,no,no,cellular,2,nov,2,273,1,failure,1,0.2375
55,management,married,tertiary,no,42,no,no,cellular,26,may,1,-1,0,unknown,1,0.2375
20,student,single,secondary,no,130,no,no,telephone,4,may,3,-1,0,unknown,1,0.2375
44,unemployed,married,secondary,no,0,no,no,cellular,5,may,2,165,4,failure,1,0.2375
26,management,single,tertiary,no,2725,no,no,cellular,28,jan,1,-1,0,unknown,1,0.2375
53,services,single,secondary,no,1162,yes,no,cellular,21,nov,1,-1,0,unknown,1,0.2375
39,management,married,tertiary,no,1070,yes,yes,cellular,9,jul,1,-1,0,unknown,1,0.2375
43,blue-collar,married,secondary,no,408,yes,no,unknown,14,sep,1,838,3,other,1,0.2375
31,technician,single,tertiary,no,849,no,no,cellular,19,nov,1,-1,0,unknown,1,0.2375
77,retired,married,secondary,no,610,no,no,cellular,13,aug,3,-1,0,unknown,1,0.2375
62,retired,married,secondary,no,1495,no,no,cellular,2,feb,1,-1,0,unknown,1,0.2375
28,admin.,married,secondary,no,254,no,yes,cellular,17,apr,3,-1,0,unknown,1,0.2375
58,entrepreneur,married,secondary,no,496,no,no,cellular,22,apr,1,-1,0,unknown,1,0.2375
37,services,single,secondary,no,1045,no,no,cellular,17,mar,2,41,1,failure,1,0.235
34,unemployed,single,secondary,no,15,no,no,cellular,12,jan,1,-1,0,unknown,1,0.235
57,technician,married,secondary,no,363,no,no,cellular,25,jun,6,-1,0,unknown,1,0.235
51,blue-collar,married,secondary,no,955,no,yes,cellular,17,dec,3,-1,0,unknown,1,0.235
27,technician,single,tertiary,no,3083,yes,no,unknown,29,may,2,-1,0,unknown,1,0.235
33,housemaid,single,secondary,no,1363,no,no,telephone,30,jun,1,-1,0,unknown,1,0.235
38,technician,single,secondary,no,-242,yes,no,cellular,18,may,3,278,6,success,1,0.235
37,services,married,secondary,no,345,yes,yes,cellular,19,nov,1,-1,0,unknown,1,0.235
42,services,single,secondary,no,3403,yes,no,cellular,7,aug,1,99,1,failure,1,0.235
38,management,married,secondary,no,341,no,no,cellular,15,may,3,346,2,failure,1,0.235
45,admin.,married,secondary,no,204,yes,no,cellular,3,jun,2,-1,0,unknown,1,0.23470201559389514
52,technician,single,secondary,no,436,no,yes,unknown,22,mar,1,-1,0,unknown,1,0.2325
46,admin.,married,secondary,no,659,yes,no,telephone,29,jul,11,-1,0,unknown,1,0.2325
29,management,married,tertiary,no,16,yes,no,cellular,16,jul,6,-1,0,unknown,1,0.2325
48,management,divorced,tertiary,no,507,yes,no,cellular,9,apr,1,-1,0,unknown,1,0.2325
39,blue-collar,married,primary,no,2288,yes,no,cellular,15,may,1,-1,0,unknown,1,0.2325
37,technician,divorced,secondary,no,4965,no,no,cellular,6,aug,2,-1,0,unknown,1,0.2325
58,retired,married,secondary,no,1227,no,no,cellular,8,jul,1,156,1,failure,1,0.2325
55,self-employed,married,secondary,no,2408,no,no,telephone,9,apr,2,140,1,failure,1,0.2325
31,blue-collar,single,unknown,no,6281,no,no,cellular,22,oct,1,128,3,other,1,0.2325
32,admin.,single,tertiary,no,3816,yes,no,cellular,21,nov,3,-1,0,unknown,1,0.2325
32,self-employed,single,tertiary,no,519,yes,no,cellular,18,nov,1,-1,0,unknown,1,0.2325
59,admin.,married,secondary,no,3735,no,no,cellular,18,mar,4,121,2,failure,1,0.2325
31,technician,married,tertiary,no,3338,yes,no,cellular,27,sep,2,95,4,failure,1,0.2325
48,unemployed,married,secondary,no,1724,no,no,telephone,4,feb,2,-1,0,unknown,1,0.2325
37,services,single,tertiary,no,1189,no,no,cellular,13,sep,9,199,4,other,1,0.2325
24,self-employed,single,unknown,no,1179,no,no,cellular,26,may,1,105,1,failure,1,0.2325
37,blue-collar,single,secondary,no,5024,no,yes,cellular,25,jul,4,-1,0,unknown,1,0.2325
31,technician,single,secondary,no,40,no,no,cellular,7,aug,2,-1,0,unknown,1,0.2325
41,admin.,married,tertiary,no,1536,no,no,cellular,7,aug,1,95,2,failure,1,0.2325
82,housemaid,married,primary,no,2140,no,no,telephone,14,apr,6,-1,0,unknown,1,0.23
32,services,single,secondary,no,3993,no,no,cellular,22,may,2,-1,0,unknown,1,0.23
35,unemployed,single,primary,no,68,no,no,cellular,3,jul,1,-1,0,unknown,1,0.23
36,student,single,unknown,no,417,no,no,cellular,10,feb,1,-1,0,unknown,1,0.23
73,retired,married,secondary,no,250,no,no,telephone,31,aug,4,-1,0,unknown,1,0.23
44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,may,3,-1,0,unknown,1,0.23
43,technician,married,secondary,no,69,yes,yes,cellular,20,oct,1,337,1,failure,1,0.23
33,services,single,secondary,no,192,no,no,cellular,24,jul,1,-1,0,unknown,1,0.23
44,management,married,secondary,no,8262,yes,no,cellular,6,apr,1,257,16,failure,1,0.23
36,admin.,single,tertiary,no,980,no,no,cellular,1,feb,2,95,2,failure,1,0.23
30,self-employed,single,secondary,no,1031,no,no,unknown,20,oct,1,-1,0,unknown,1,0.23
32,self-employed,single,tertiary,no,386,yes,no,cellular,18,nov,1,-1,0,unknown,1,0.23
46,unemployed,single,tertiary,no,44,no,no,cellular,14,aug,1,-1,0,unknown,1,0.23
50,technician,married,tertiary,no,0,no,yes,cellular,6,jul,1,85,7,failure,1,0.23
39,services,married,secondary,no,20928,no,no,cellular,14,may,1,352,1,other,1,0.23
51,entrepreneur,single,secondary,no,440,no,no,unknown,18,jun,1,-1,0,unknown,1,0.23
25,blue-collar,single,secondary,no,224,no,yes,telephone,8,jul,4,-1,0,unknown,1,0.23
48,technician,divorced,secondary,no,353,no,no,cellular,11,aug,1,-1,0,unknown,1,0.23
49,technician,divorced,tertiary,no,596,yes,no,telephone,15,sep,1,-1,0,unknown,1,0.23
32,management,single,tertiary,no,23,no,no,cellular,22,may,2,-1,0,unknown,1,0.23
59,housemaid,married,primary,no,0,yes,no,cellular,22,jul,2,-1,0,unknown,1,0.23
66,admin.,divorced,secondary,no,220,no,no,cellular,28,aug,1,-1,0,unknown,1,0.23
59,housemaid,married,secondary,no,0,no,no,telephone,5,jun,1,-1,0,unknown,1,0.2275
24,technician,single,secondary,no,3926,yes,no,unknown,16,may,2,-1,0,unknown,1,0.2275
33,management,single,tertiary,no,1530,no,no,cellular,28,aug,25,-1,0,unknown,1,0.2275
32,blue-collar,single,secondary,no,188,no,yes,cellular,18,jul,1,-1,0,unknown,1,0.2275
38,blue-collar,married,secondary,no,4321,no,no,cellular,18,may,1,85,6,failure,1,0.2275
51,management,divorced,tertiary,no,1028,no,no,cellular,5,aug,4,-1,0,unknown,1,0.2275
64,retired,married,tertiary,no,2139,no,no,cellular,14,oct,2,-1,0,unknown,1,0.2275
29,blue-collar,single,secondary,no,208,yes,no,unknown,23,may,1,-1,0,unknown,1,0.2275
72,retired,married,secondary,no,0,no,no,cellular,29,oct,3,-1,0,unknown,1,0.2275
53,blue-collar,married,unknown,no,593,no,no,telephone,6,feb,1,-1,0,unknown,1,0.2275
26,technician,single,tertiary,no,152,no,no,cellular,30,jan,2,2,1,other,1,0.2275
27,admin.,single,secondary,no,261,yes,yes,cellular,3,jun,4,-1,0,unknown,1,0.2275
35,services,single,secondary,no,2223,no,no,cellular,17,nov,3,-1,0,unknown,1,0.2275
66,retired,divorced,unknown,no,53,no,no,cellular,12,jul,4,-1,0,unknown,1,0.2275
35,technician,single,tertiary,no,7546,yes,no,cellular,28,aug,1,88,2,other,1,0.2275
23,services,single,secondary,no,342,yes,no,unknown,3,jun,6,-1,0,unknown,1,0.2275
26,blue-collar,single,primary,no,-35,no,no,cellular,16,jul,1,-1,0,unknown,1,0.2275
32,self-employed,divorced,tertiary,no,3271,no,no,cellular,4,may,3,-1,0,unknown,1,0.2275
33,blue-collar,married,secondary,no,780,yes,no,cellular,13,may,2,-1,0,unknown,1,0.2275
55,retired,married,primary,no,868,no,no,unknown,19,jun,1,-1,0,unknown,1,0.2275
45,blue-collar,married,secondary,no,2246,yes,yes,cellular,21,nov,2,99,2,other,1,0.2275
56,management,single,tertiary,no,3694,no,no,cellular,25,aug,4,-1,0,unknown,1,0.2275
48,technician,married,secondary,no,3519,no,yes,cellular,26,feb,1,60,2,failure,1,0.2275
33,admin.,married,secondary,no,1737,no,no,cellular,14,aug,2,106,2,failure,1,0.2275
19,student,single,primary,no,245,no,no,telephone,10,nov,2,110,2,other,1,0.225
34,admin.,single,secondary,no,63,yes,no,cellular,17,apr,1,-1,0,unknown,1,0.225
38,management,married,tertiary,no,676,no,no,cellular,15,may,3,-1,0,unknown,1,0.225
61,retired,married,secondary,no,1058,no,no,cellular,27,apr,3,-1,0,unknown,1,0.225
25,technician,single,secondary,no,505,no,yes,cellular,17,nov,2,-1,0,unknown,1,0.225
59,management,married,tertiary,no,1,yes,no,cellular,29,apr,1,-1,0,unknown,1,0.225
57,retired,divorced,primary,no,606,no,no,cellular,4,may,2,-1,0,unknown,1,0.225
61,management,married,tertiary,no,0,yes,yes,cellular,7,dec,2,-1,0,unknown,1,0.225
51,management,married,tertiary,no,994,no,no,cellular,28,may,3,-1,0,unknown,1,0.2225
30,technician,single,secondary,no,341,no,no,unknown,23,feb,1,-1,0,unknown,1,0.2225
65,retired,married,tertiary,no,162,no,no,cellular,2,feb,2,-1,0,unknown,1,0.2225
46,services,married,secondary,no,375,no,no,telephone,31,jul,6,-1,0,unknown,1,0.2225
45,management,married,secondary,no,2897,no,no,cellular,2,jul,2,88,5,failure,1,0.2225
34,technician,single,tertiary,no,2838,yes,no,cellular,13,may,3,-1,0,unknown,1,0.2225
75,retired,married,primary,no,3504,no,no,telephone,9,aug,1,-1,0,unknown,1,0.2225
75,blue-collar,married,secondary,no,6053,no,no,telephone,5,aug,1,-1,0,unknown,1,0.2225
29,student,single,tertiary,no,5,no,no,cellular,15,jul,5,-1,0,unknown,1,0.2225
29,housemaid,single,tertiary,no,453,no,no,cellular,13,aug,2,-1,0,unknown,1,0.2225
39,management,divorced,secondary,no,-17,no,no,cellular,16,apr,1,146,4,failure,1,0.2225
46,blue-collar,married,primary,no,809,no,no,cellular,4,aug,1,-1,0,unknown,1,0.2225
43,management,married,tertiary,no,2640,no,no,cellular,21,nov,4,-1,0,unknown,1,0.2225
62,retired,married,primary,no,1084,no,no,cellular,14,apr,1,-1,0,unknown,1,0.2225
33,management,married,tertiary,no,26721,no,no,cellular,5,feb,3,-1,0,unknown,1,0.2225
26,student,single,secondary,no,279,no,no,cellular,7,may,3,-1,0,unknown,1,0.2225
40,services,single,secondary,no,65,yes,no,cellular,15,may,3,-1,0,unknown,1,0.2225
31,management,single,tertiary,no,9629,no,no,cellular,30,mar,1,174,4,failure,1,0.2225
19,student,single,unknown,no,1169,no,no,cellular,6,feb,18,-1,0,unknown,1,0.2225
70,retired,married,secondary,no,1164,no,no,telephone,10,nov,2,-1,0,unknown,1,0.2225
66,retired,married,primary,no,3629,no,no,cellular,2,feb,1,172,2,other,1,0.2225
25,admin.,single,tertiary,no,220,no,no,cellular,26,may,1,-1,0,unknown,1,0.2225
55,services,married,secondary,no,2990,yes,no,cellular,17,apr,1,-1,0,unknown,1,0.22
76,retired,married,secondary,no,820,no,no,telephone,23,apr,4,-1,0,unknown,1,0.22
64,retired,married,unknown,no,34,no,no,cellular,26,aug,2,-1,0,unknown,1,0.22
29,self-employed,single,tertiary,no,814,no,no,unknown,13,aug,1,-1,0,unknown,1,0.22
51,management,married,tertiary,no,630,yes,no,cellular,5,may,1,-1,0,unknown,1,0.22
36,technician,married,tertiary,no,202,no,no,cellular,1,oct,1,122,2,failure,1,0.22
32,technician,married,tertiary,no,432,yes,no,cellular,19,nov,2,195,1,other,1,0.22
47,blue-collar,married,secondary,no,3715,no,no,cellular,12,feb,2,182,4,other,1,0.22
54,admin.,married,secondary,no,1633,no,no,cellular,3,jul,2,-1,0,unknown,1,0.22
49,technician,married,tertiary,no,0,no,yes,cellular,28,jul,5,252,1,failure,1,0.22
58,management,divorced,tertiary,no,1573,yes,yes,cellular,17,nov,1,-1,0,unknown,1,0.22
49,technician,single,secondary,no,-120,yes,yes,cellular,9,jul,5,-1,0,unknown,1,0.22
50,management,married,tertiary,no,346,no,no,cellular,6,feb,1,-1,0,unknown,1,0.22
34,technician,married,secondary,no,0,no,no,cellular,9,jul,1,-1,0,unknown,1,0.22
39,management,single,tertiary,no,0,yes,no,cellular,18,feb,3,-1,0,unknown,1,0.2175
31,services,single,secondary,no,658,no,no,cellular,22,may,1,-1,0,unknown,1,0.2175
37,admin.,divorced,secondary,no,496,no,no,cellular,4,feb,4,272,3,failure,1,0.2175
47,management,divorced,tertiary,no,140,no,yes,cellular,20,nov,2,-1,0,unknown,1,0.2175
31,blue-collar,married,primary,no,48,yes,no,cellular,28,jul,4,-1,0,unknown,1,0.2175
33,management,single,tertiary,no,3655,no,no,cellular,19,aug,20,-1,0,unknown,1,0.2175
43,housemaid,married,secondary,no,743,no,yes,cellular,23,jul,3,-1,0,unknown,1,0.2175
50,admin.,married,secondary,no,1431,no,no,cellular,20,aug,4,-1,0,unknown,1,0.2175
30,admin.,divorced,secondary,no,55,yes,no,cellular,13,may,4,-1,0,unknown,1,0.2175
72,retired,single,unknown,no,588,no,yes,cellular,5,mar,3,-1,0,unknown,1,0.2175
54,technician,married,secondary,no,65,no,no,cellular,24,feb,1,91,3,failure,1,0.2175
48,unemployed,married,tertiary,no,1571,yes,no,cellular,24,feb,3,-1,0,unknown,1,0.2175
30,blue-collar,single,secondary,no,2380,no,no,cellular,21,nov,3,-1,0,unknown,1,0.2175
30,technician,single,tertiary,no,178,no,no,cellular,17,jul,3,-1,0,unknown,1,0.2175
24,admin.,single,tertiary,no,-61,no,no,cellular,11,mar,4,-1,0,unknown,1,0.2175
44,management,married,tertiary,no,430,no,no,cellular,7,may,2,171,2,failure,1,0.2175
35,management,married,tertiary,no,82,no,no,cellular,8,aug,4,-1,0,unknown,1,0.2175
44,services,single,secondary,no,5,no,no,cellular,21,jul,2,-1,0,unknown,1,0.2175
50,technician,married,tertiary,no,1830,no,no,cellular,14,may,3,-1,0,unknown,1,0.2175
25,student,single,secondary,no,1116,yes,no,cellular,12,may,2,71,3,failure,1,0.2175
28,management,single,tertiary,no,7544,yes,no,unknown,26,may,1,-1,0,unknown,1,0.2175
25,technician,single,tertiary,no,2206,yes,no,cellular,15,jun,1,-1,0,unknown,1,0.215
57,management,married,secondary,no,2155,no,yes,cellular,10,nov,3,91,2,failure,1,0.215
35,self-employed,married,tertiary,no,3698,yes,no,cellular,5,mar,1,-1,0,unknown,1,0.215
55,management,divorced,tertiary,no,446,no,no,cellular,2,feb,1,-1,0,unknown,1,0.215
33,entrepreneur,married,unknown,no,73,yes,no,cellular,11,aug,1,263,2,failure,1,0.215
66,self-employed,married,tertiary,no,147,no,no,telephone,12,jan,1,-1,0,unknown,1,0.215
33,management,married,tertiary,no,0,yes,no,cellular,7,apr,1,-1,0,unknown,1,0.215
70,management,married,secondary,no,4,no,no,cellular,25,feb,5,125,4,failure,1,0.215
36,management,single,tertiary,no,1876,no,no,cellular,4,may,1,-1,0,unknown,1,0.215
49,management,married,tertiary,no,1533,no,no,cellular,17,nov,1,172,1,failure,1,0.215
59,admin.,divorced,secondary,no,636,no,no,cellular,12,aug,4,-1,0,unknown,1,0.215
59,management,married,tertiary,no,3640,no,no,cellular,17,nov,2,-1,0,unknown,1,0.215
42,management,single,tertiary,no,0,no,no,cellular,7,sep,1,-1,0,unknown,1,0.215
27,student,single,secondary,no,91,no,no,telephone,4,dec,6,95,37,other,1,0.215
34,technician,single,secondary,no,1313,no,no,cellular,12,aug,1,21,6,failure,1,0.215
60,unknown,married,unknown,no,5003,no,no,telephone,4,jun,5,-1,0,unknown,1,0.215
36,self-employed,married,tertiary,no,1234,no,no,cellular,7,jul,1,-1,0,unknown,1,0.215
81,management,married,tertiary,no,0,no,no,cellular,7,jul,1,-1,0,unknown,1,0.215
36,self-employed,married,secondary,no,1245,yes,no,cellular,9,feb,7,248,9,success,1,0.215
27,technician,single,secondary,no,151,no,no,cellular,30,jul,3,-1,0,unknown,1,0.2125
59,unemployed,married,secondary,no,2740,no,no,cellular,5,feb,1,-1,0,unknown,1,0.2125
32,blue-collar,single,tertiary,no,60,yes,yes,cellular,11,aug,2,462,1,failure,1,0.2125
57,management,divorced,tertiary,no,461,yes,no,unknown,21,may,10,-1,0,unknown,1,0.2125
32,admin.,single,tertiary,no,291,no,no,telephone,28,jan,6,275,5,other,1,0.2125
32,management,single,tertiary,no,229,yes,no,cellular,18,may,1,-1,0,unknown,1,0.2125
38,housemaid,divorced,tertiary,no,4312,no,no,cellular,15,may,4,175,6,failure,1,0.2125
39,services,single,unknown,no,257,yes,no,unknown,5,may,1,-1,0,unknown,1,0.2125
26,admin.,single,secondary,no,681,yes,no,cellular,14,may,2,322,3,failure,1,0.2125
50,entrepreneur,married,tertiary,no,2442,no,no,cellular,3,feb,1,-1,0,unknown,1,0.2125
46,services,married,secondary,no,2420,no,no,cellular,19,nov,2,-1,0,unknown,1,0.2125
32,services,married,secondary,no,1273,yes,no,cellular,16,apr,2,328,1,failure,1,0.2125
25,blue-collar,single,primary,no,116,yes,no,unknown,9,jun,4,-1,0,unknown,1,0.2125
52,management,divorced,tertiary,no,64,no,no,cellular,5,aug,3,-1,0,unknown,1,0.2125
26,blue-collar,single,secondary,no,474,yes,no,cellular,15,may,2,-1,0,unknown,1,0.2125
25,technician,single,secondary,no,31,no,no,cellular,2,aug,3,-1,0,unknown,1,0.2125
59,housemaid,married,secondary,no,0,no,no,telephone,7,aug,2,63,1,failure,1,0.2125
23,blue-collar,single,secondary,no,39,yes,no,cellular,18,may,1,-1,0,unknown,1,0.2125
55,management,divorced,tertiary,no,1633,no,no,telephone,2,jun,1,-1,0,unknown,1,0.21
31,admin.,single,secondary,no,690,no,no,cellular,4,may,4,87,12,failure,1,0.21
29,management,married,primary,no,5547,no,no,cellular,3,jul,2,-1,0,unknown,1,0.21
42,admin.,married,secondary,no,1535,yes,no,cellular,28,aug,1,108,2,failure,1,0.21
35,blue-collar,married,secondary,no,563,no,yes,cellular,4,jun,1,119,3,failure,1,0.21
25,self-employed,single,unknown,no,1179,no,no,cellular,24,may,2,95,5,failure,1,0.21
27,management,single,tertiary,no,317,no,no,cellular,9,feb,3,-1,0,unknown,1,0.21
29,management,married,secondary,no,160,no,no,cellular,9,feb,2,-1,0,unknown,1,0.21
44,management,divorced,tertiary,no,0,no,no,cellular,10,aug,1,-1,0,unknown,1,0.21
76,housemaid,married,primary,no,1483,no,no,cellular,2,aug,4,-1,0,unknown,1,0.21
61,retired,married,secondary,no,479,no,no,cellular,22,jul,5,-1,0,unknown,1,0.21
34,management,married,tertiary,no,1184,yes,no,cellular,5,may,1,-1,0,unknown,1,0.21
41,management,single,tertiary,no,195,no,no,unknown,6,jun,2,-1,0,unknown,1,0.2075
59,admin.,single,secondary,no,2166,yes,yes,cellular,7,may,1,-1,0,unknown,1,0.2075
40,technician,married,secondary,no,826,no,no,unknown,24,feb,1,267,2,other,1,0.2075
31,technician,single,secondary,no,2460,no,no,cellular,1,oct,1,-1,0,unknown,1,0.2075
56,services,married,secondary,no,4914,no,no,cellular,18,aug,4,-1,0,unknown,1,0.2075
60,management,married,secondary,no,0,no,no,telephone,22,feb,2,126,6,failure,1,0.2075
82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jul,5,181,4,failure,1,0.2075
41,admin.,divorced,secondary,no,6046,yes,yes,telephone,14,sep,2,-1,0,unknown,1,0.2075
37,blue-collar,single,tertiary,no,481,no,no,cellular,18,may,8,-1,0,unknown,1,0.2075
36,blue-collar,single,primary,no,1959,yes,no,cellular,13,may,1,-1,0,unknown,1,0.2075
55,management,single,tertiary,no,1498,no,no,cellular,25,aug,5,-1,0,unknown,1,0.2075
33,self-employed,single,tertiary,no,2155,no,no,cellular,17,nov,1,-1,0,unknown,1,0.2075
34,management,divorced,tertiary,no,1173,no,yes,cellular,18,jul,1,-1,0,unknown,1,0.2075
40,management,married,tertiary,no,342,yes,no,cellular,13,may,4,-1,0,unknown,1,0.2075
33,technician,married,tertiary,no,1699,no,no,cellular,4,aug,1,-1,0,unknown,1,0.2075
32,management,single,tertiary,no,12607,no,no,cellular,14,aug,5,84,1,failure,1,0.2075
32,blue-collar,single,secondary,no,118,yes,no,cellular,17,jul,1,-1,0,unknown,1,0.2075
43,services,divorced,secondary,no,62,no,no,unknown,18,jun,1,-1,0,unknown,1,0.2075
33,student,single,tertiary,no,71,no,no,cellular,15,jul,4,-1,0,unknown,1,0.2075
46,unknown,married,tertiary,no,8564,no,no,cellular,2,aug,2,342,1,failure,1,0.2075
35,management,married,tertiary,no,62,no,no,cellular,8,feb,2,185,2,failure,1,0.2075
35,management,single,tertiary,no,2707,no,no,cellular,5,feb,1,-1,0,unknown,1,0.205
37,self-employed,married,secondary,yes,0,yes,no,cellular,17,jul,1,-1,0,unknown,1,0.205
34,self-employed,single,secondary,no,1261,yes,no,cellular,9,apr,2,-1,0,unknown,1,0.205
47,admin.,divorced,secondary,no,980,yes,no,cellular,14,may,1,-1,0,unknown,1,0.205
32,admin.,single,secondary,no,781,no,no,cellular,20,nov,1,-1,0,unknown,1,0.205
32,blue-collar,divorced,secondary,no,-289,yes,yes,cellular,21,jul,5,-1,0,unknown,1,0.205
28,management,single,tertiary,no,466,yes,no,cellular,23,jul,2,-1,0,unknown,1,0.205
70,retired,divorced,secondary,no,4572,no,no,cellular,8,jul,11,162,5,failure,1,0.205
57,retired,married,unknown,no,230,no,no,cellular,6,apr,2,210,3,failure,1,0.205
32,student,single,secondary,no,61,no,yes,cellular,5,jul,3,515,7,failure,1,0.205
36,services,single,tertiary,no,1189,no,no,cellular,17,aug,1,-1,0,unknown,1,0.205
31,management,married,secondary,no,1368,yes,no,cellular,12,aug,4,-1,0,unknown,1,0.205
