age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,was_contacted_before,xac_suat_dong_y
77,retired,married,primary,no,2590,no,no,telephone,13,nov,3,277,12,failure,1,0.623244199105488
30,unknown,single,tertiary,no,6836,no,no,cellular,27,feb,3,0,0,unknown,0,0.6232375377843493
20,student,married,unknown,no,292,no,no,cellular,5,aug,2,93,1,failure,1,0.6224922274270701
53,blue-collar,married,primary,no,354,no,no,cellular,20,apr,2,0,0,unknown,0,0.6223555250167082
39,student,single,tertiary,no,2103,no,no,cellular,2,feb,1,0,0,unknown,0,0.6218324558472336
39,management,married,tertiary,no,562,no,no,cellular,13,sep,2,0,0,unknown,0,0.6217642441538606
31,admin.,single,secondary,no,8626,no,no,cellular,3,feb,1,0,0,unknown,0,0.6217331036928049
46,blue-collar,married,tertiary,no,3745,no,no,cellular,19,oct,1,0,0,unknown,0,0.6216169900618969
46,blue-collar,married,secondary,no,1723,no,no,cellular,17,jun,2,52,7,failure,1,0.6209639282152758
30,unemployed,single,secondary,no,1058,no,no,cellular,4,feb,1,0,0,unknown,0,0.6206220997590757
48,technician,married,secondary,no,1981,yes,no,cellular,16,jun,3,92,5,failure,1,0.6205152733847552
60,technician,married,secondary,no,1139,no,no,cellular,6,feb,2,207,2,failure,1,0.6204923680742148
33,technician,single,secondary,no,234,no,no,cellular,1,apr,1,370,2,failure,1,0.6203256542193094
27,unemployed,single,tertiary,no,3060,no,no,cellular,30,jan,1,0,0,unknown,0,0.6201968330145796
72,retired,married,secondary,no,0,no,no,cellular,29,oct,3,0,0,unknown,0,0.6198729623939867
27,student,single,secondary,no,585,no,no,cellular,28,jan,3,0,0,unknown,0,0.619600023687649
27,management,single,secondary,no,589,no,no,cellular,28,jan,1,0,0,unknown,0,0.6192705892511727
26,services,single,tertiary,no,12,no,no,cellular,14,jun,1,181,10,failure,1,0.6189670618761096
51,management,married,tertiary,no,2814,no,no,cellular,3,feb,1,0,0,unknown,0,0.6188712365007365
34,blue-collar,single,unknown,no,484,no,no,cellular,8,oct,1,0,0,unknown,0,0.6184329715630237
25,technician,single,tertiary,no,148,no,no,cellular,23,jul,1,0,0,unknown,0,0.6177871621208108
31,management,single,tertiary,no,3295,no,no,cellular,2,feb,2,0,0,unknown,0,0.6174301724934277
56,retired,divorced,primary,no,694,no,no,cellular,29,jan,1,102,1,other,1,0.6170785779273885
45,technician,divorced,tertiary,no,10768,yes,no,cellular,16,mar,2,0,0,unknown,0,0.6166896136716398
52,management,single,tertiary,no,824,no,no,cellular,8,may,1,354,2,failure,1,0.6165019088172908
29,management,single,tertiary,no,1218,no,no,cellular,30,jan,2,0,0,unknown,0,0.6157549884696593
29,student,single,secondary,no,48,no,no,cellular,26,feb,1,0,0,unknown,0,0.615691349333312
41,entrepreneur,married,secondary,no,30,no,no,cellular,30,apr,1,0,0,unknown,0,0.615449018799461
52,unemployed,married,secondary,no,94,no,no,cellular,30,apr,1,0,0,unknown,0,0.6148761373932052
83,retired,divorced,primary,no,0,no,no,telephone,3,sep,1,0,0,unknown,0,0.6143908309044103
26,student,single,secondary,no,0,no,no,cellular,27,may,2,0,0,unknown,0,0.6137987946898081
35,management,single,tertiary,no,2646,no,no,cellular,14,apr,8,183,2,success,1,0.6137413655824776
34,management,single,tertiary,no,2561,no,no,cellular,29,dec,1,0,0,unknown,0,0.6136146486610826
29,management,single,tertiary,no,176,no,no,cellular,9,feb,2,0,0,unknown,0,0.6135795666213937
44,blue-collar,married,secondary,no,1324,yes,no,telephone,25,oct,1,89,2,other,1,0.613207924960101
58,management,married,secondary,no,111,no,no,telephone,22,jun,1,90,2,failure,1,0.6129908685725113
45,unknown,married,tertiary,no,406,no,no,cellular,7,sep,1,0,0,unknown,0,0.6128106416388406
39,technician,married,tertiary,no,794,no,no,telephone,3,jun,2,121,1,failure,1,0.6126836828353401
32,entrepreneur,married,primary,no,3083,no,no,cellular,22,jun,2,0,0,unknown,0,0.612500746516476
52,management,married,tertiary,no,751,no,no,cellular,14,may,4,371,5,failure,1,0.6120226265914624
30,technician,single,secondary,no,707,no,no,cellular,26,may,1,0,0,unknown,0,0.6118898973236195
52,technician,married,secondary,no,5303,yes,no,unknown,19,oct,1,0,0,unknown,0,0.6117639150675849
39,admin.,married,tertiary,no,1322,yes,no,cellular,24,sep,3,486,1,other,1,0.6115352910408418
50,entrepreneur,married,tertiary,no,2442,no,no,cellular,3,feb,1,0,0,unknown,0,0.611408194737044
48,housemaid,single,primary,no,46,no,no,cellular,3,aug,2,180,1,failure,1,0.611334286569814
37,entrepreneur,married,tertiary,no,310,no,no,cellular,1,sep,1,0,0,unknown,0,0.6112159323330669
57,retired,married,unknown,no,230,no,no,cellular,6,apr,2,210,3,failure,1,0.6110900230496845
33,management,single,tertiary,no,576,no,no,cellular,2,nov,1,0,0,unknown,0,0.6105296134326408
30,services,single,secondary,no,566,no,no,cellular,5,feb,1,0,0,unknown,0,0.6104515531584888
60,unemployed,single,tertiary,no,361,no,no,cellular,5,feb,1,0,0,unknown,0,0.6102443500854895
40,technician,divorced,tertiary,no,1082,no,no,cellular,4,feb,1,0,0,unknown,0,0.6100993171809245
37,admin.,divorced,secondary,no,496,no,no,cellular,4,feb,4,272,3,failure,1,0.609893388687683
40,admin.,married,tertiary,no,1108,no,no,cellular,26,jan,1,92,5,failure,1,0.6098018037244656
33,management,married,tertiary,no,22867,yes,no,cellular,10,aug,1,440,2,failure,1,0.6097114535952173
31,technician,single,secondary,no,775,no,no,cellular,2,feb,1,0,0,unknown,0,0.6090883195045023
33,admin.,married,secondary,no,3519,no,no,cellular,2,feb,1,0,0,unknown,0,0.609078716271433
32,technician,single,tertiary,no,1534,no,no,cellular,2,feb,2,0,0,unknown,0,0.6085887024181036
62,self-employed,divorced,secondary,no,0,yes,no,cellular,20,aug,1,0,0,unknown,0,0.6085510991818606
49,management,married,tertiary,no,1533,no,no,cellular,17,nov,1,172,1,failure,1,0.608546471445885
60,retired,married,primary,no,1588,no,no,cellular,6,oct,1,0,0,unknown,0,0.6084570659134537
26,admin.,married,unknown,no,4311,no,no,cellular,26,may,1,0,0,unknown,0,0.6083169939588793
63,retired,married,primary,no,12067,no,no,telephone,29,apr,1,191,1,failure,1,0.6077490632359956
74,retired,married,primary,no,0,no,no,telephone,4,sep,1,0,0,unknown,0,0.6075168079675344
30,technician,single,secondary,no,846,no,no,cellular,2,nov,2,0,0,unknown,0,0.6070221037232205
32,management,single,tertiary,no,1962,no,no,cellular,13,jan,1,0,0,unknown,0,0.6067406109634341
23,management,single,tertiary,no,906,no,no,cellular,30,jul,3,0,0,unknown,0,0.6064750051633645
58,technician,married,secondary,no,1,no,no,cellular,2,apr,1,64,2,failure,1,0.6064461550051108
46,management,married,unknown,no,2466,no,no,telephone,1,apr,3,370,1,failure,1,0.6062242983506557
81,retired,divorced,primary,no,0,no,no,telephone,15,oct,1,0,0,unknown,0,0.6054740095577688
32,management,single,tertiary,no,2134,no,no,cellular,10,nov,2,0,0,unknown,0,0.6052938440066363
30,admin.,married,secondary,no,779,yes,no,cellular,4,jun,2,17,3,other,1,0.6052685638755257
28,admin.,single,secondary,no,775,no,no,cellular,29,jan,2,0,0,unknown,0,0.6050710576074049
37,admin.,single,secondary,no,115,no,no,cellular,13,nov,4,101,5,failure,1,0.604695819436402
26,entrepreneur,single,tertiary,no,725,no,no,cellular,5,feb,2,189,29,other,1,0.6046421102897728
36,self-employed,single,tertiary,no,583,no,no,cellular,30,jan,1,235,1,other,1,0.6045688644282382
36,student,single,unknown,no,417,no,no,cellular,10,feb,1,0,0,unknown,0,0.6044898465789224
57,entrepreneur,married,secondary,no,9902,no,no,cellular,18,jun,3,0,0,unknown,0,0.6044402277897748
38,blue-collar,single,secondary,no,1137,no,no,cellular,13,may,1,0,0,unknown,0,0.6042803441124831
29,admin.,single,secondary,no,209,no,no,cellular,5,feb,2,0,0,unknown,0,0.6042382494446944
26,unemployed,single,primary,no,1213,no,no,cellular,29,jan,1,0,0,unknown,0,0.6041524056729166
43,management,married,tertiary,no,1993,no,no,cellular,19,nov,1,174,1,failure,1,0.6040583189679698
41,housemaid,married,primary,no,322,no,no,cellular,7,may,1,324,2,failure,1,0.6037098955414301
32,admin.,married,secondary,no,337,no,no,cellular,15,may,3,368,1,failure,1,0.603583734520639
52,technician,married,secondary,no,553,yes,no,telephone,11,oct,1,0,0,unknown,0,0.6035167163671004
42,self-employed,single,secondary,no,924,no,no,cellular,2,feb,1,0,0,unknown,0,0.6031575115249758
55,management,divorced,tertiary,no,446,no,no,cellular,2,feb,1,0,0,unknown,0,0.6030761932023581
32,management,single,tertiary,no,19985,no,no,cellular,9,feb,5,0,0,unknown,0,0.6029943122072412
30,admin.,single,tertiary,no,305,no,no,cellular,4,feb,2,0,0,unknown,0,0.6029168211032582
29,management,single,tertiary,no,475,no,no,cellular,29,jan,2,0,0,unknown,0,0.602763560492928
35,blue-collar,single,secondary,no,3623,no,no,telephone,30,oct,1,0,0,unknown,0,0.602308041661612
33,management,single,tertiary,no,259,no,no,cellular,8,apr,6,0,0,unknown,0,0.6020300601170336
29,admin.,single,secondary,no,488,yes,no,cellular,4,jun,1,0,0,unknown,0,0.601820140777667
33,management,divorced,tertiary,no,802,no,no,cellular,6,feb,1,0,0,unknown,0,0.6016659140929032
37,services,single,secondary,no,1045,no,no,cellular,4,feb,1,0,0,unknown,0,0.6011009101392271
37,admin.,single,secondary,no,4803,no,no,cellular,15,jan,2,0,0,unknown,0,0.601055977458667
29,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,1,0,0,unknown,0,0.6006986083267081
34,technician,single,tertiary,no,2733,no,no,cellular,14,jul,1,0,0,unknown,0,0.6005801900689837
42,technician,divorced,tertiary,no,2611,yes,no,cellular,25,jun,1,389,3,failure,1,0.6004558451241614
42,management,married,tertiary,no,254,no,no,cellular,9,dec,7,183,4,success,1,0.6003942269534949
49,technician,married,secondary,no,307,no,no,cellular,9,dec,1,0,0,unknown,0,0.6003802051212028
30,technician,single,secondary,no,115,no,no,cellular,13,may,1,351,1,failure,1,0.6001191325196941
19,student,single,unknown,no,1169,no,no,cellular,6,feb,18,0,0,unknown,0,0.600007261837317
35,self-employed,married,tertiary,no,3698,yes,no,cellular,5,mar,1,0,0,unknown,0,0.5999174656252586
38,technician,married,secondary,no,1,yes,no,cellular,21,nov,5,199,1,success,1,0.5997280133157
27,unemployed,single,tertiary,no,127,no,no,cellular,3,feb,3,0,0,unknown,0,0.5994699119444743
33,admin.,married,secondary,no,616,no,no,cellular,6,sep,3,0,0,unknown,0,0.5993784287937713
32,blue-collar,single,secondary,no,2142,no,no,cellular,2,feb,1,0,0,unknown,0,0.5992591381569177
50,unemployed,divorced,unknown,no,1088,no,no,cellular,2,feb,1,0,0,unknown,0,0.5992360227119371
39,entrepreneur,single,secondary,no,829,no,no,cellular,5,feb,1,0,0,unknown,0,0.598757342171063
31,entrepreneur,single,tertiary,no,1957,no,no,cellular,4,feb,3,0,0,unknown,0,0.5983725842816395
55,management,divorced,tertiary,no,2037,no,no,cellular,2,nov,2,273,1,failure,1,0.5981842094832188
38,technician,single,secondary,no,-242,yes,no,cellular,18,may,3,278,6,success,1,0.5980656058035994
58,unknown,married,unknown,no,68,no,no,cellular,2,apr,1,0,0,unknown,0,0.597453107817684
32,admin.,single,secondary,no,154,yes,no,cellular,26,apr,1,521,2,failure,1,0.5973588076170178
19,student,single,primary,no,245,no,no,telephone,10,nov,2,110,2,other,1,0.5971622842696358
34,technician,married,primary,no,1301,no,no,cellular,2,feb,1,0,0,unknown,0,0.5965827541937719
44,management,married,unknown,no,2724,no,no,cellular,28,dec,1,0,0,unknown,0,0.5958028765025397
53,management,married,tertiary,no,1759,no,no,cellular,2,feb,3,0,0,unknown,0,0.595780555967146
47,admin.,divorced,secondary,no,555,yes,yes,telephone,17,oct,1,0,0,unknown,0,0.5957210023782994
60,services,divorced,secondary,no,758,no,no,cellular,3,feb,1,0,0,unknown,0,0.5957178823592177
28,management,single,tertiary,no,185,no,no,cellular,30,jan,2,0,0,unknown,0,0.5955276673286641
31,student,married,tertiary,no,0,no,no,cellular,11,may,2,367,4,other,1,0.595436601279251
28,blue-collar,single,secondary,no,1955,no,no,cellular,29,jan,1,0,0,unknown,0,0.5953836509535873
49,technician,married,tertiary,no,523,yes,no,cellular,3,mar,2,0,0,unknown,0,0.5952901670992157
26,management,single,tertiary,no,1274,yes,no,cellular,1,jun,1,84,1,failure,1,0.5952238060188706
54,unemployed,divorced,secondary,no,925,no,no,cellular,5,feb,1,0,0,unknown,0,0.5947198591124438
46,blue-collar,married,secondary,no,4855,yes,no,cellular,10,aug,1,397,1,failure,1,0.5946275324031055
46,management,married,tertiary,no,1446,no,no,cellular,4,may,1,0,0,unknown,0,0.5945319332639304
61,unemployed,married,primary,no,1,no,no,cellular,25,sep,1,0,0,unknown,0,0.594463790429244
82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jul,5,181,4,failure,1,0.5944268240402593
38,management,single,tertiary,no,1373,no,no,cellular,22,oct,4,0,0,unknown,0,0.5938592941146915
27,management,single,tertiary,no,406,no,no,cellular,9,feb,9,0,0,unknown,0,0.5937852922173068
31,technician,single,tertiary,no,454,no,no,cellular,4,feb,3,0,0,unknown,0,0.5934235680214275
27,management,single,tertiary,no,948,yes,no,cellular,12,mar,2,207,1,failure,1,0.5933445314434769
82,housemaid,married,primary,no,2140,no,no,telephone,14,apr,6,0,0,unknown,0,0.5932094441203307
30,blue-collar,single,secondary,no,411,no,no,cellular,25,may,1,0,0,unknown,0,0.59310575130867
29,self-employed,single,tertiary,no,415,no,no,cellular,29,jan,1,0,0,unknown,0,0.5928592893423371
52,blue-collar,married,secondary,no,2230,no,no,cellular,29,oct,3,0,0,unknown,0,0.5928436556923364
52,admin.,single,unknown,no,2227,no,no,cellular,24,feb,2,0,0,unknown,0,0.5924871762091266
59,unemployed,married,secondary,no,2740,no,no,cellular,5,feb,1,0,0,unknown,0,0.5922611396617846
76,housemaid,married,primary,no,1483,no,no,cellular,2,aug,4,0,0,unknown,0,0.5922381496500662
67,retired,single,tertiary,no,2144,no,no,telephone,21,apr,2,0,0,unknown,0,0.592010035164197
45,admin.,married,primary,no,542,no,no,cellular,11,may,5,350,3,other,1,0.5919513121595736
31,admin.,single,secondary,no,476,no,no,cellular,9,feb,2,0,0,unknown,0,0.5918824515668626
39,technician,married,secondary,no,603,no,yes,cellular,15,apr,1,0,0,unknown,0,0.5914305235798815
36,technician,married,tertiary,no,521,no,no,cellular,20,oct,3,0,0,unknown,0,0.5911420891977337
25,unemployed,married,secondary,no,715,no,no,cellular,4,may,4,0,0,unknown,0,0.5910274193244247
44,entrepreneur,married,tertiary,no,3850,no,no,cellular,3,feb,2,0,0,unknown,0,0.5906458468880529
31,services,single,secondary,no,658,no,no,cellular,22,may,1,0,0,unknown,0,0.5905220744244262
33,admin.,single,secondary,no,894,no,no,cellular,5,feb,2,0,0,unknown,0,0.5905126433607826
68,retired,single,primary,no,363,no,no,cellular,28,jan,1,0,0,unknown,0,0.5902821063652351
37,technician,single,secondary,no,267,no,no,cellular,13,may,1,0,0,unknown,0,0.5898197926407237
46,admin.,single,secondary,no,533,no,no,cellular,22,may,1,0,0,unknown,0,0.5893742869192934
61,technician,married,secondary,no,1191,no,no,cellular,21,may,4,0,0,unknown,0,0.5891104255004075
26,management,single,tertiary,no,3704,no,no,cellular,19,aug,4,0,0,unknown,0,0.5889373851391804
42,blue-collar,married,secondary,no,2913,no,no,cellular,3,jun,1,195,1,failure,1,0.5886325369233588
32,self-employed,divorced,tertiary,no,3271,no,no,cellular,4,may,3,0,0,unknown,0,0.5884208220309456
34,services,divorced,secondary,no,1281,no,no,cellular,5,feb,1,0,0,unknown,0,0.5881638691438291
48,management,divorced,tertiary,no,0,no,no,cellular,15,oct,2,0,0,unknown,0,0.5877801047243364
33,admin.,divorced,secondary,no,661,yes,no,cellular,11,aug,1,99,7,failure,1,0.5876856578523667
24,management,single,tertiary,no,0,no,no,cellular,6,oct,1,0,0,unknown,0,0.587361661095635
27,admin.,single,tertiary,no,4991,yes,no,cellular,13,feb,1,0,0,unknown,0,0.5871312913460836
34,management,single,tertiary,no,431,no,no,cellular,16,jul,1,0,0,unknown,0,0.5868382033772955
47,services,divorced,tertiary,no,1639,no,no,cellular,12,jan,1,0,0,unknown,0,0.5868142899510331
45,technician,married,secondary,no,858,no,no,cellular,5,feb,4,251,2,failure,1,0.5867595432772695
31,blue-collar,single,secondary,no,2093,no,no,cellular,7,jul,1,0,0,unknown,0,0.5866760496788005
39,management,single,tertiary,no,889,no,no,cellular,20,nov,2,185,4,failure,1,0.5866475549816035
37,admin.,married,secondary,no,3427,no,no,cellular,27,feb,1,0,0,unknown,0,0.5863151044384607
53,management,married,tertiary,no,3591,yes,no,cellular,5,aug,2,181,2,other,1,0.586140735365586
30,blue-collar,single,secondary,no,583,no,no,cellular,18,may,2,0,0,unknown,0,0.5859070454956283
61,management,single,tertiary,no,2,no,no,cellular,12,aug,1,114,3,failure,1,0.5858834253226867
29,management,single,tertiary,no,307,yes,no,cellular,2,jun,1,0,0,unknown,0,0.5856839843348025
33,self-employed,single,tertiary,no,1049,no,no,cellular,4,may,4,0,0,unknown,0,0.5856203178653487
27,technician,single,secondary,no,2731,no,no,telephone,16,jun,1,0,0,unknown,0,0.5854059576097422
33,management,single,tertiary,no,373,no,yes,cellular,27,oct,1,0,0,unknown,0,0.5852552110588822
29,unemployed,single,primary,no,550,no,no,cellular,29,jan,1,0,0,unknown,0,0.585118220032285
36,blue-collar,single,secondary,no,767,no,no,cellular,5,feb,1,0,0,unknown,0,0.5850457277873362
33,self-employed,single,tertiary,no,1129,yes,no,cellular,8,jun,2,0,0,unknown,0,0.5850064599189438
20,student,married,unknown,no,292,no,no,cellular,4,may,1,0,0,unknown,0,0.5848837365138327
31,blue-collar,single,secondary,no,1882,no,no,cellular,7,may,2,0,0,unknown,0,0.5847732246282062
32,admin.,single,secondary,no,1649,no,no,cellular,27,may,2,0,0,unknown,0,0.5847015050424065
31,technician,single,secondary,no,253,no,no,cellular,13,jan,1,0,0,unknown,0,0.5846666230540278
25,technician,single,secondary,no,582,no,yes,cellular,3,feb,1,0,0,unknown,0,0.5844539532346975
30,self-employed,single,tertiary,no,1259,no,no,cellular,20,nov,1,0,0,unknown,0,0.5842504246941485
34,management,married,tertiary,no,5878,no,no,cellular,29,jan,7,98,3,success,1,0.5839524437069618
38,blue-collar,married,secondary,no,4321,no,no,cellular,18,may,1,85,6,failure,1,0.5839224369772368
55,retired,married,secondary,no,3948,no,no,cellular,19,nov,1,170,2,failure,1,0.5839186067126622
62,housemaid,married,secondary,no,2,no,no,cellular,3,nov,1,0,0,unknown,0,0.583845292610861
73,retired,married,secondary,no,250,no,no,telephone,31,aug,4,0,0,unknown,0,0.5838101750106791
30,management,single,tertiary,no,4091,no,no,cellular,20,nov,2,0,0,unknown,0,0.5837371596738747
33,self-employed,single,tertiary,no,2155,no,no,cellular,17,nov,1,0,0,unknown,0,0.5836142553290043
56,retired,married,tertiary,no,478,no,no,cellular,5,feb,1,0,0,unknown,0,0.5832313863969901
75,blue-collar,married,secondary,no,6053,no,no,telephone,5,aug,1,0,0,unknown,0,0.5832104512699072
32,management,married,tertiary,no,322,no,no,cellular,4,feb,1,0,0,unknown,0,0.5830152504285409
25,technician,single,tertiary,no,2206,yes,no,cellular,15,jun,1,0,0,unknown,0,0.5828378734773035
